DATE,price
2020-08-04,0.248500004
2020-08-05,0.241999999
2020-08-06,0.243249997
2020-08-07,0.252499998
2020-08-08,0.252499998
2020-08-09,0.252499998
2020-08-10,0.256879985
2020-08-11,0.253500015
2020-08-12,0.264750004
2020-08-13,0.280129999
2020-08-14,0.27037999
2020-08-15,0.27037999
2020-08-16,0.27037999
2020-08-17,0.267749995
2020-08-18,0.252999991
2020-08-19,0.246879995
2020-08-20,0.25613001
2020-08-21,0.25
2020-08-22,0.25
2020-08-23,0.25
2020-08-24,0.233750001
2020-08-25,0.250999987
2020-08-26,0.255879998
2020-08-27,0.246000007
2020-08-28,0.240879998
2020-08-29,0.240879998
2020-08-30,0.240879998
2020-08-31,0.240879998
2020-09-01,0.251130015
2020-09-02,0.251249999
2020-09-03,0.249500006
2020-09-04,0.247999996
2020-09-05,0.247999996
2020-09-06,0.247999996
2020-09-07,0.241750002
2020-09-08,0.249500006
2020-09-09,0.250250012
2020-09-10,0.249129996
2020-09-11,0.250380009
2020-09-12,0.250380009
2020-09-13,0.250380009
2020-09-14,0.23725
2020-09-15,0.246130005
2020-09-16,0.233250007
2020-09-17,0.227379993
2020-09-18,0.225380003
2020-09-19,0.225380003
2020-09-20,0.225380003
2020-09-21,0.223250002
2020-09-22,0.222499996
2020-09-23,0.224999994
2020-09-24,0.233250007
2020-09-25,0.217879996
2020-09-26,0.217879996
2020-09-27,0.217879996
2020-09-28,0.220379993
2020-09-29,0.225130007
2020-09-30,0.233879998
2020-10-01,0.233999997
2020-10-02,0.233500004
2020-10-03,0.233500004
2020-10-04,0.233500004
2020-10-05,0.220249996
2020-10-06,0.229750007
2020-10-07,0.229499996
2020-10-08,0.220500007
2020-10-09,0.224130005
2020-10-10,0.224130005
2020-10-11,0.224130005
2020-10-12,0.228880003
2020-10-13,0.236880004
2020-10-14,0.230130002
2020-10-15,0.217749998
2020-10-16,0.218380004
2020-10-17,0.218380004
2020-10-18,0.218380004
2020-10-19,0.208629996
2020-10-20,0.215749994
2020-10-21,0.209130004
2020-10-22,0.214750007
2020-10-23,0.216499999
2020-10-24,0.216499999
2020-10-25,0.216499999
2020-10-26,0.22225
2020-10-27,0.213249996
2020-10-28,0.214379996
2020-10-29,0.214379996
2020-10-30,0.215749994
2020-10-31,0.215749994
2020-11-01,0.215749994
2020-11-02,0.220129997
2020-11-03,0.224749997
2020-11-04,0.232250005
2020-11-05,0.213
2020-11-06,0.205880001
2020-11-07,0.205880001
2020-11-08,0.205880001
2020-11-09,0.204999998
2020-11-10,0.213630006
2020-11-11,0.220630005
2020-11-12,0.221000001
2020-11-13,0.222000003
2020-11-14,0.222000003
2020-11-15,0.222000003
2020-11-16,0.220379993
2020-11-17,0.231000006
2020-11-18,0.223749995
2020-11-19,0.212630004
2020-11-20,0.204879999
2020-11-21,0.204879999
2020-11-22,0.204879999
2020-11-23,0.206499994
2020-11-24,0.232250005
2020-11-25,0.232999995
2020-11-26,0.224380001
2020-11-27,0.225380003
2020-11-28,0.225380003
2020-11-29,0.225380003
2020-11-30,0.227630004
2020-12-01,0.231999993
2020-12-02,0.230499998
2020-12-03,0.225380003
2020-12-04,0.225879997
2020-12-05,0.225879997
2020-12-06,0.225879997
2020-12-07,0.230379999
2020-12-08,0.230000004
2020-12-09,0.220630005
2020-12-10,0.219500005
2020-12-11,0.216499999
2020-12-12,0.216499999
2020-12-13,0.216499999
2020-12-14,0.219249994
2020-12-15,0.228750005
2020-12-16,0.236379996
2020-12-17,0.238629997
2020-12-18,0.235750005
2020-12-19,0.235750005
2020-12-20,0.235750005
2020-12-21,0.244880006
2020-12-22,0.238130003
2020-12-23,0.250999987
2020-12-24,0.240130007
2020-12-25,0.240130007
2020-12-26,0.240130007
2020-12-27,0.240130007
2020-12-28,0.240130007
2020-12-29,0.253879994
2020-12-30,0.237499997
2020-12-31,0.23838
2021-01-01,0.23838
2021-01-02,0.23838
2021-01-03,0.23838
2021-01-04,0.23725
2021-01-05,0.236880004
2021-01-06,0.233999997
2021-01-07,0.224749997
2021-01-08,0.224380001
2021-01-09,0.224380001
2021-01-10,0.224380001
2021-01-11,0.2245
2021-01-12,0.233750001
2021-01-13,0.241249993
2021-01-14,0.22563
2021-01-15,0.223379999
2021-01-16,0.223379999
2021-01-17,0.223379999
2021-01-18,0.224000007
2021-01-19,0.223629996
2021-01-20,0.222379997
2021-01-21,0.217749998
2021-01-22,0.21525
2021-01-23,0.21525
2021-01-24,0.21525
2021-01-25,0.21288
2021-01-26,0.218500003
2021-01-27,0.211500004
2021-01-28,0.204999998
2021-01-29,0.201879993
2021-01-30,0.201879993
2021-01-31,0.201879993
2021-02-01,0.195500001
2021-02-02,0.192249998
2021-02-03,0.195130005
2021-02-04,0.192629993
2021-02-05,0.190880001
2021-02-06,0.190880001
2021-02-07,0.190880001
2021-02-08,0.195380002
2021-02-09,0.202500001
2021-02-10,0.200880006
2021-02-11,0.197630003
2021-02-12,0.193749994
2021-02-13,0.193749994
2021-02-14,0.193749994
2021-02-15,0.191499993
2021-02-16,0.18863
2021-02-17,0.181380004
2021-02-18,0.182380006
2021-02-19,0.175249994
2021-02-20,0.175249994
2021-02-21,0.175249994
2021-02-22,0.175500005
2021-02-23,0.1875
2021-02-24,0.189750001
2021-02-25,0.190500006
2021-02-26,0.188380003
2021-02-27,0.188380003
2021-02-28,0.188380003
2021-03-01,0.184249997
2021-03-02,0.183379993
2021-03-03,0.193749994
2021-03-04,0.175500005
2021-03-05,0.185379997
2021-03-06,0.185379997
2021-03-07,0.185379997
2021-03-08,0.182500005
2021-03-09,0.177249998
2021-03-10,0.184129998
2021-03-11,0.183880001
2021-03-12,0.189500004
2021-03-13,0.189500004
2021-03-14,0.189500004
2021-03-15,0.181999996
2021-03-16,0.189999998
2021-03-17,0.189630002
2021-03-18,0.186629996
2021-03-19,0.196879998
2021-03-20,0.196879998
2021-03-21,0.196879998
2021-03-22,0.190500006
2021-03-23,0.200629994
2021-03-24,0.195130005
2021-03-25,0.193000004
2021-03-26,0.199000001
2021-03-27,0.199000001
2021-03-28,0.199000001
2021-03-29,0.202500001
2021-03-30,0.201629996
2021-03-31,0.194250003
2021-04-01,0.199750006
2021-04-02,0.199750006
2021-04-03,0.199750006
2021-04-04,0.199750006
2021-04-05,0.199750006
2021-04-06,0.197380006
2021-04-07,0.193629995
2021-04-08,0.187749997
2021-04-09,0.1875
2021-04-10,0.1875
2021-04-11,0.1875
2021-04-12,0.185749993
2021-04-13,0.183750004
2021-04-14,0.183750004
2021-04-15,0.183750004
